latitude, longitude, datanum, time, pressure, altitude, temperature
44.231983, -76.613510, 275, 17:27:07, 295.00, 73.75, 42.44
44.231983, -76.613510, 276, 17:27:09, 294.25, 73.87, 42.44
44.231983, -76.613510, 277, 17:27:11, 295.50, 73.94, 42.38
44.231983, -76.613510, 278, 17:27:13, 295.75, 73.87, 42.38
44.231983, -76.613510, 279, 17:27:15, 298.50, 74.12, 42.31
44.231986, -76.613510, 280, 17:27:17, 296.50, 74.44, 42.25
44.231986, -76.613510, 281, 17:27:19, 297.75, 74.25, 42.25
44.231986, -76.613510, 282, 17:27:21, 297.50, 73.94, 42.25
44.231990, -76.613510, 283, 17:27:23, 296.75, 74.00, 42.19
44.231990, -76.613510, 284, 17:27:25, 296.25, 74.06, 42.19
44.231986, -76.613502, 285, 17:27:27, 297.25, 74.31, 42.13
44.231986, -76.613502, 286, 17:27:29, 297.00, 74.12, 42.06
44.231986, -76.613502, 287, 17:27:31, 296.50, 74.31, 42.06
44.231986, -76.613502, 288, 17:27:34, 296.50, 74.25, 42.00
44.231986, -76.613502, 289, 17:27:36, 297.00, 74.12, 42.00
44.231986, -76.613502, 290, 17:27:38, 297.50, 74.44, 42.00
44.231986, -76.613502, 291, 17:27:40, 297.00, 74.19, 41.94
44.231986, -76.613502, 292, 17:27:42, 297.75, 74.12, 41.88
44.231986, -76.613502, 293, 17:27:44, 297.75, 74.12, 41.88
44.231986, -76.613502, 294, 17:27:46, 297.25, 73.94, 41.81
44.231990, -76.613502, 295, 17:27:48, 295.00, 74.19, 41.81
44.231990, -76.613502, 296, 17:27:50, 295.50, 73.69, 41.75
44.231990, -76.613502, 297, 17:27:52, 293.25, 74.87, 41.75
44.231990, -76.613510, 298, 17:27:54, 304.25, 75.87, 41.75
44.231986, -76.613510, 299, 17:27:56, 304.00, 75.69, 41.75
44.231986, -76.613510, 300, 17:27:58, 305.50, 76.19, 41.75
44.231983, -76.613510, 301, 17:28:00, 305.25, 76.94, 41.75
44.231979, -76.613510, 302, 17:28:02, 309.25, 76.56, 41.81
